4146311	Puccinellia thalassica (Kunth) Podp.
8491134	Oryctoxyela triassica Rasnitsyn, 1969
8663477	Stauractinella jurassica Zittel, 1877
4119842	Poa ×jurassica Chrtek & V.Jirásek
4138513	Poa crassicaudex Vickery
4138529	Poa crassicaulis Pilg.
12039800	Aristotelia crassicornis Walsingham, 1897
11509586	Euglesa crassicardo Krivosheina, 1976
1218522	Chlorophanus circassicus Reitter, 1915
1652108	Aedes classicus Dyar, 1920
6068650	Festuca thalassica var. delawarica (Link) Bernh.
4426851	Xestobium circassicum Reitter, 1890
8772096	Proderus crassicornis Jakovlev, 1875
4132345	Stipa ×talassica Pazij
7353671	Planaria sargassicola Mertens, 1833
7953754	Gnesioceros sargassicola var. sargassicola
6479681	Gnesioceros sargassicola var. lata Hyman, 1939
6479682	Stylochoplana sargassicola (Mertens, 1833)
6479680	Planocera sargassicola (Mertens, 1833)
6479678	Pelagoplana sargassicola (Mertens, 1833)
6479675	Stylochus sargassicola (Mertens, 1833)
12380963	Sertularia crassicaulis Heller, 1868
1275270	Tycherus crassiceps (Habermehl, 1917)
3659224	Cheiroglossa malgassica (C.Chr.) Pic.Serm.
4542088	Arrenurus crassicaudatus Kramer, 1875
7785846	Acanthia crassicornis Fabricius, 1794
7831770	Heterotoma crassicornis (Fabricius, 1794)
10257766	Lepidostoma crassicorne G Ulmer, 1907
1443117	Neoseverinia crassicornis (Ulmer, 1907)
4226452	Hieracium crassicaule Steud.
4247790	Hieracium pyrenaeojurassicum Mateo
4249214	Hieracium pseudocrassiceps Notø
3136201	Hieracium jurassicum Griseb.
3135691	Hieracium crassiceps (Dahlst.) Dahlst.
4211128	Carduus talassicus Korovin ex Iljin
3113617	Cirsium crassicaule (Greene) Jeps.
3126418	Hypericophyllum nyassicum Gilli
5392775	Echinops talassicus Golosk.
3144885	Launaea thalassica N.Kilian, C.Brockmann & Rustan
3090029	Hippolytia crassicollum (Rech.fil.) K.Bremer & Humphries
3102135	Cousinia talassica (Kult.) Juz. ex Tscherneva
3137854	Psephellus circassicus (Albov) Galushko
5697570	Taraxacum jurassicum Soest
5394162	Taraxacum brassicifolium Kitag.
5695062	Taraxacum subjurassicum Soest
5696522	Taraxacum parnassicum Dahlst.
4208023	Olgaea talassica Iljin
3110948	Scorzonera crassicaulis Rech.fil.
5401103	Alfredia talassica Korovin ex Iljin
4218002	Erigeron crassicaulis Sch.Bip.
3087606	Cicerbita crassicaulis (Trautv.) Beauverd
7840484	Senecio crassicaulis Brongn., 1852
8768683	Chalcosoma caucasus crassicornis Endrödi, 1976
3040625	Brassica valentina (Loefl. ex L.) DC.
12356396	Brassica monensis subsp. valentina (Loefl. ex L.) Maire
3040627	Brassicella valentina (Loefl. ex L.) O.E.Schulz
4887593	Crassicollaria Remane, 1962
8124744	Crassicalpionella Nagy, 1989
5400220	Ageratina crassiceps (B.L.Rob.) R.M.King & H.Rob.
5388502	Lepidolopha talassica S.Kovalevsk. & Safral.
1675594	Chaetonerius nyassicus Enderlein, 1922
3148161	Verbesina crassicephala Sagást. & Quip.
3147961	Verbesina crassicaulis S.F.Blake
8582738	Permonka triassica Rasnitsyn, 1977
8488678	Permonka jurassica Rasnitsyn, 1977
